ID,Область,Громада,Населений пункт,Вулиця,"SUM of Сума компенсації, грн",COUNTA of Тип заяви
45b1331493a752474bdff3061c906a3a,Донецька обл.,Курахівська,м. Гірник,вул. Садова,"0,00",2
1341f13af25f439b351584104e0bfb4d,Донецька обл.,Курахівська,м. Гірник,вул. Свободи,"0,00",12
517c903ef4e3a90d17fd1ae7433388e7,Донецька обл.,Курахівська,м. Гірник,вул. Стуса Василя,"0,00",1
28b61d508669defa76005d8c388a2c89,Донецька обл.,Курахівська,м. Гірник,вул. Центральна,"0,00",2
4f4365b1c6df97c154325ee75bee104a,Донецька обл.,Курахівська,м. Гірник,вул. Чкалова,"1128328,50",1
7dfcde97bc86389c784aca31f2cec83e,Донецька обл.,Курахівська,м. Гірник,вул. Шахтарської Слави,"0,00",5
2920b63a75b6c7ffdcbd617ad6ab2111,Донецька обл.,Курахівська,м. Гірник,вул. Шевченка,"0,00",21
c7121a5f096b480544e7ea32b9cd0a4e,Донецька обл.,Курахівська,м. Гірник,вул. Шкільна,"0,00",1
0887e535ea73192d7807df68094cbffc,Донецька обл.,Курахівська,м. Гірник,пр. Визволителів Донбасу,"0,00",6
2b6902136f37ce5118f085a6ad15efaf,Донецька обл.,Курахівська,м. Гірник,пров. Абрикосовий,"0,00",1
09972b33e759d7fa731a810f105f21af,Донецька обл.,Курахівська,м. Гірник,пров. Дружби,"0,00",2
f816b5e38cd79beea84696b99e625489,Донецька обл.,Курахівська,м. Гірник,пров. Клубний,"0,00",2
89d263f77ea8648da02f8decb56ffb65,Донецька обл.,Курахівська,м. Гірник,пров. Козацький,"0,00",9
00604ca4b5206e384e81bf72d30445c6,Донецька обл.,Курахівська,м. Гірник,пров. Покровський,"0,00",1
87f759ab1cd323101633d04ee1e7cde9,Донецька обл.,Курахівська,м. Гірник,пров. Прокоф'єва,"0,00",3
daddfe013fc8893d16c97ef5561f3555,Донецька обл.,Курахівська,м. Гірник,пров. Світлий,"0,00",1
